member,audio_file,augmentation,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_min_0,mfcc_min_1,mfcc_min_2,mfcc_min_3,mfcc_min_4,mfcc_min_5,mfcc_min_6,mfcc_min_7,mfcc_min_8,mfcc_min_9,mfcc_min_10,mfcc_min_11,mfcc_min_12,mfcc_max_0,mfcc_max_1,mfcc_max_2,mfcc_max_3,mfcc_max_4,mfcc_max_5,mfcc_max_6,mfcc_max_7,mfcc_max_8,mfcc_max_9,mfcc_max_10,mfcc_max_11,mfcc_max_12,spectral_rolloff_mean_0,spectral_rolloff_std_0,spectral_rolloff_min_0,spectral_rolloff_max_0,energy_mean_0,energy_std_0,energy_min_0,energy_max_0,zero_crossing_rate_mean_0,zero_crossing_rate_std_0,zero_crossing_rate_min_0,zero_crossing_rate_max_0,spectral_centroid_mean_0,spectral_centroid_std_0,spectral_centroid_min_0,spectral_centroid_max_0,spectral_bandwidth_mean_0,spectral_bandwidth_std_0,spectral_bandwidth_min_0,spectral_bandwidth_max_0,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_min_0,chroma_min_1,chroma_min_2,chroma_min_3,chroma_min_4,chroma_min_5,chroma_min_6,chroma_min_7,chroma_min_8,chroma_min_9,chroma_min_10,chroma_min_11,chroma_max_0,chroma_max_1,chroma_max_2,chroma_max_3,chroma_max_4,chroma_max_5,chroma_max_6,chroma_max_7,chroma_max_8,chroma_max_9,chroma_max_10,chroma_max_11,duration,sample_rate
denise,audio_de2,pitch_shift_up,-416.4229736328125,111.52550506591797,8.839422225952148,0.7949633598327637,8.279281616210938,-2.896329164505005,3.557504415512085,-1.321561574935913,-9.488439559936523,9.653082847595215,-10.23465347290039,-1.9826451539993286,-1.52178156375885,131.1957550048828,35.96999740600586,37.93840408325195,29.911474227905273,10.657299041748047,12.111802101135254,12.179420471191406,6.034778594970703,11.001934051513672,7.653075695037842,9.97793960571289,6.691035270690918,9.678467750549316,-673.4934692382812,-7.174856185913086,-103.7144775390625,-64.22147369384766,-15.152338027954102,-35.58925247192383,-32.921875,-16.36542320251465,-38.974281311035156,-4.146953582763672,-36.938232421875,-24.67759895324707,-34.46744155883789,-200.72804260253906,178.85015869140625,64.95553588867188,34.27499771118164,38.889122009277344,29.056560516357422,19.770217895507812,21.527963638305664,8.912477493286133,26.43033790588379,8.88963508605957,9.490964889526367,13.401662826538086,4050.818810096154,2062.822210970781,1431.9580078125,9765.3076171875,0.020358754321932793,0.027238983660936356,2.4238483092631213e-05,0.09993921965360641,0.09229350293803419,0.08278364631222147,0.02734375,0.3955078125,1917.5812414852312,948.040632139636,1054.2135547383114,5499.832520290471,2338.0114569761863,550.9422063652019,1408.5322543156792,3946.0757558036476,0.3574267625808716,0.383114218711853,0.3061503767967224,0.38769108057022095,0.6052944660186768,0.3883076012134552,0.3196474015712738,0.4182645380496979,0.3254021108150482,0.4056749939918518,0.39209386706352234,0.3491114377975464,0.29395490884780884,0.2501051127910614,0.2432955503463745,0.2795179784297943,0.4083619713783264,0.23874720931053162,0.22145026922225952,0.27112630009651184,0.25118592381477356,0.273513525724411,0.28998151421546936,0.2688846290111542,0.00268925609998405,0.003843217622488737,0.0018249525455757976,0.0011954696383327246,0.0035804323852062225,0.0043389149941504,0.014145789667963982,0.005896321497857571,0.0032247041817754507,0.0011157914996147156,0.000858587387483567,0.0012636053143069148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.709342403628118,22050.0
denise,audio_de2,pitch_shift_down,-430.2492370605469,121.4254150390625,12.64439582824707,10.87424087524414,1.5390329360961914,10.55978775024414,-10.241279602050781,14.865667343139648,-17.0988712310791,1.708635926246643,2.1285932064056396,-0.8332033157348633,-7.396865367889404,130.793701171875,37.49264907836914,30.942750930786133,31.038280487060547,16.336780548095703,11.161575317382812,20.7607479095459,9.782699584960938,13.605193138122559,7.209362030029297,7.421786785125732,8.731376647949219,10.060912132263184,-698.9293212890625,0.0,-77.62332153320312,-61.22300720214844,-50.313865661621094,-5.24368953704834,-57.762699127197266,-0.6997197866439819,-46.795833587646484,-16.277362823486328,-16.669374465942383,-16.0743408203125,-33.32173156738281,-223.19969177246094,204.89761352539062,59.73209762573242,49.483951568603516,24.51323890686035,45.06032943725586,21.548004150390625,41.691043853759766,2.293638229370117,19.463972091674805,24.61844253540039,25.209583282470703,3.979602813720703,3560.248272235577,1889.4867705269687,1108.9599609375,8257.9833984375,0.01876811496913433,0.0237100962549448,9.8638256531558e-06,0.08345780521631241,0.07316289396367522,0.06304372212217363,0.0224609375,0.33349609375,1648.0313176727059,807.9618692237804,924.5341153494655,4255.5289388699275,2071.7423974154253,500.1452787532231,1204.8447592171033,3446.0632748172843,0.5164898037910461,0.40001872181892395,0.5375102162361145,0.41082605719566345,0.3725722134113312,0.42896053194999695,0.38583406805992126,0.38755396008491516,0.5842562317848206,0.44720786809921265,0.3879447877407074,0.5416135191917419,0.3613351285457611,0.2610744535923004,0.2972983419895172,0.25973013043403625,0.24406521022319794,0.2628456652164459,0.28559595346450806,0.2760421931743622,0.33163323998451233,0.28969505429267883,0.288216769695282,0.39866316318511963,0.0022427071817219257,0.009199155494570732,0.015726979821920395,0.003074692329391837,0.001577017712406814,0.001648840494453907,0.0013873142888769507,0.0026938761584460735,0.005733136553317308,0.005364637356251478,0.002964905695989728,0.003809388028457761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9801921248435974,1.0,1.0,2.709342403628118,22050.0
kelia,audio_ke1,original,-391.7923278808594,56.97453689575195,25.033445358276367,11.754788398742676,12.086376190185547,16.620182037353516,5.5315351486206055,-0.9511521458625793,3.8547449111938477,-6.552868366241455,-5.270380973815918,1.1587469577789307,-7.996127605438232,139.11965942382812,56.7043342590332,28.371536254882812,25.222213745117188,12.728487014770508,21.469240188598633,14.485100746154785,16.033645629882812,13.847743034362793,13.364596366882324,12.497902870178223,9.259729385375977,14.372797966003418,-639.0320434570312,-75.21644592285156,-39.04904556274414,-34.45472717285156,-25.350749969482422,-38.21743392944336,-22.583311080932617,-36.49357223510742,-49.033935546875,-34.70613098144531,-39.063621520996094,-25.72040367126465,-43.6065673828125,-174.9862518310547,172.6846466064453,87.57453155517578,80.88267517089844,37.883888244628906,60.465789794921875,54.01828384399414,26.49993133544922,33.59346389770508,28.02244758605957,18.129209518432617,24.820781707763672,14.082383155822754,6135.81305939017,2305.078714505229,1195.0927734375,9689.94140625,0.03343452140688896,0.04105621203780174,1.4534113006448024e-06,0.13012656569480896,0.16452707827669902,0.2090535937041826,0.02197265625,0.79833984375,3275.9038227003853,1939.879474146201,1087.996577359831,8188.4525188679245,2696.2615865878315,485.91095873573084,1808.6212965876969,3605.645390252328,0.44356873631477356,0.5090965628623962,0.554885983467102,0.5137699246406555,0.4368758797645569,0.38044098019599915,0.37713924050331116,0.36867284774780273,0.4024633765220642,0.4249657094478607,0.47021618485450745,0.4739174246788025,0.32891783118247986,0.32944175601005554,0.34827932715415955,0.2819785475730896,0.29332754015922546,0.2965542674064636,0.31359735131263733,0.303907185792923,0.3711656630039215,0.37505316734313965,0.3663407266139984,0.32542532682418823,0.00999785028398037,0.005576125346124172,0.00710165174677968,0.054875943809747696,0.033620405942201614,0.004440725781023502,0.0031929160468280315,0.0016799791483208537,0.0020128609612584114,0.0010340857552364469,0.009716460481286049,0.016140922904014587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9851254224777222,1.0,1.0,1.0,1.0,2.389342403628118,22050.0
kelia,audio_ke1,pitch_shift_up,-417.4649963378906,57.55278015136719,23.339523315429688,9.418396949768066,12.339415550231934,13.961738586425781,-1.3149397373199463,-2.1490073204040527,-0.1604733020067215,-11.593193054199219,2.640388250350952,-5.041038513183594,4.7682414054870605,134.0720672607422,54.22018814086914,29.99154281616211,27.323827743530273,17.91734504699707,16.931697845458984,12.441075325012207,19.09233856201172,12.080020904541016,17.45387077331543,8.790510177612305,11.83281421661377,5.841541290283203,-669.9824829101562,-72.49588012695312,-40.00791931152344,-40.962764739990234,-25.16202163696289,-25.65389633178711,-28.020553588867188,-62.754676818847656,-36.388755798339844,-56.21321105957031,-20.348674774169922,-37.34270477294922,-9.721941947937012,-215.1609649658203,170.1909942626953,85.74530792236328,74.39583587646484,52.831886291503906,49.286720275878906,35.96498107910156,28.12609100341797,24.67352867126465,17.032245635986328,28.652610778808594,21.156009674072266,19.397436141967773,6394.106966777913,2295.2030915918053,1291.9921875,10314.404296875,0.021517399698495865,0.025515224784612656,7.566540716652526e-06,0.08305612951517105,0.19162431735436894,0.23165652991006017,0.0283203125,0.8564453125,3385.031435512902,2068.439637996633,1052.3251106764073,8757.2254451365,2725.708574857088,485.4417928070993,1712.8792182606185,3743.4743584862567,0.5151281356811523,0.5132454037666321,0.4289257228374481,0.4252072274684906,0.4523935317993164,0.42306503653526306,0.4510398507118225,0.3830969035625458,0.3568025529384613,0.3273063600063324,0.3390005826950073,0.4143998622894287,0.3954223096370697,0.33358660340309143,0.2981427013874054,0.31196969747543335,0.32943329215049744,0.3067905604839325,0.3220329284667969,0.2872319519519806,0.30035704374313354,0.2879265248775482,0.3079434931278229,0.3428492248058319,0.002766278339549899,0.01284928247332573,0.006095033138990402,0.001290603424422443,0.008272374980151653,0.018942896276712418,0.015935225412249565,0.005456142593175173,0.0020839080680161715,0.003963878378272057,0.004311042372137308,0.0012094555422663689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.389342403628118,22050.0
kelia,audio_ke1,pitch_shift_down,-419.469482421875,65.24752807617188,16.925291061401367,22.654953002929688,-0.8106708526611328,25.535938262939453,0.36373668909072876,8.462278366088867,-4.268154621124268,9.80228328704834,-17.55779266357422,11.885287284851074,-17.830148696899414,128.7626953125,53.70132827758789,23.915369033813477,21.248741149902344,18.75020980834961,24.88753890991211,17.950990676879883,13.040630340576172,15.873564720153809,11.903949737548828,22.693965911865234,10.751930236816406,16.510339736938477,-658.9259033203125,-54.50661087036133,-38.869483947753906,-14.107110977172852,-32.56243896484375,-27.058948516845703,-39.50248336791992,-18.437355041503906,-53.30282211303711,-20.536712646484375,-70.06036376953125,-4.711758613586426,-50.052894592285156,-222.29164123535156,167.95956420898438,59.037742614746094,85.48748016357422,36.081199645996094,73.20558166503906,32.126956939697266,38.5732421875,29.306570053100586,34.307823181152344,14.88825798034668,42.92839813232422,14.092065811157227,5454.6948479217235,1922.8758546735048,1087.4267578125,8516.3818359375,0.020922400057315826,0.02437422424554825,4.818294655706268e-06,0.0820889100432396,0.1611422936893204,0.19131976274633444,0.0234375,0.71533203125,2893.1005433608757,1702.9702682349634,1026.4755932355613,7292.969940227394,2393.8877950120577,380.4312066384894,1622.3901644448904,3177.634892989194,0.5474141240119934,0.49001315236091614,0.45123523473739624,0.3935900926589966,0.38733479380607605,0.3418416976928711,0.3437449038028717,0.3728805184364319,0.47284403443336487,0.5043293237686157,0.45079419016838074,0.4543917775154114,0.3484892249107361,0.24975433945655823,0.2774222493171692,0.2715512216091156,0.3045055866241455,0.2893947958946228,0.31895166635513306,0.29886460304260254,0.3536500632762909,0.350191593170166,0.30977949500083923,0.2835366129875183,0.013227120973169804,0.08295873552560806,0.04161650314927101,0.011723313480615616,0.00407050596550107,0.0031213373877108097,0.004929930437356234,0.0019764630123972893,0.005761357024312019,0.017991038039326668,0.0054445089772343636,0.0031010950915515423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.389342403628118,22050.0
kelia,audio_ke2,original,-344.2102355957031,71.13260650634766,14.369840621948242,15.001945495605469,2.0847485065460205,14.057828903198242,6.11136531829834,-14.171106338500977,-1.1868534088134766,-0.6304290294647217,-14.361969947814941,0.5992419123649597,-11.353873252868652,146.94412231445312,53.640262603759766,27.937755584716797,27.369247436523438,20.574378967285156,11.249083518981934,10.71909236907959,18.60663414001465,8.685505867004395,14.180997848510742,11.917905807495117,9.631848335266113,10.476173400878906,-634.624755859375,-71.88766479492188,-49.53591537475586,-54.65027618408203,-52.45359802246094,-12.018369674682617,-26.984195709228516,-51.47774124145508,-20.358570098876953,-31.120162963867188,-37.615264892578125,-19.274585723876953,-34.67610549926758,-145.88848876953125,161.0419921875,111.60950469970703,78.93560028076172,38.18470001220703,37.603187561035156,30.183439254760742,13.122142791748047,12.280048370361328,26.128032684326172,11.483687400817871,23.09622573852539,9.373420715332031,5567.320769423739,2465.326607452869,1453.4912109375,9840.673828125,0.03748726099729538,0.04074133560061455,1.8148854223909439e-06,0.15285828709602356,0.13963947821100917,0.12022634256122126,0.025390625,0.55615234375,2857.892202427724,1647.917629735945,1075.4915861432712,7044.5192016142655,2564.12203810002,514.6002855837247,1723.6819164462647,3788.5428532929627,0.41750404238700867,0.40823832154273987,0.47814998030662537,0.48662734031677246,0.4540959298610687,0.4404619634151459,0.39813414216041565,0.3156075179576874,0.33406320214271545,0.4035114645957947,0.4238664209842682,0.4484940767288208,0.3510691523551941,0.29066383838653564,0.33054861426353455,0.3073378801345825,0.3221791684627533,0.3272175192832947,0.327527791261673,0.2806694209575653,0.2898603081703186,0.3098233938217163,0.34523287415504456,0.36604470014572144,0.0036236117593944073,0.005316100083291531,0.002919180551543832,0.0012900184374302626,0.013727824203670025,0.003885279642418027,0.00269152014516294,0.006859518587589264,0.006650073919445276,0.0021833600476384163,0.005261018872261047,0.0023819860070943832,1.0,0.9751520752906799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5173696145124715,22050.0
kelia,audio_ke2,pitch_shift_up,-367.82806396484375,67.03955841064453,14.747214317321777,10.89683723449707,2.735868453979492,14.337397575378418,-4.015659332275391,-14.770075798034668,3.1904571056365967,-11.572798728942871,-8.2879056930542,-1.3872132301330566,-6.439755916595459,145.82254028320312,47.359745025634766,30.66555404663086,29.112218856811523,18.960371017456055,9.277920722961426,10.70770263671875,18.627416610717773,8.380277633666992,15.629175186157227,9.847288131713867,9.168705940246582,7.855029106140137,-646.6421508789062,-58.40934753417969,-68.90596008300781,-55.692832946777344,-37.641685485839844,-2.414734363555908,-29.397890090942383,-55.959686279296875,-18.335634231567383,-53.64617156982422,-29.204116821289062,-20.59554100036621,-28.235240936279297,-180.04412841796875,145.3428192138672,101.99052429199219,81.77444458007812,37.56926727294922,42.816078186035156,15.532740592956543,12.89548110961914,21.50986099243164,10.782722473144531,12.409473419189453,19.649681091308594,11.877372741699219,6107.1324899655965,2491.2088175653457,1722.65625,9549.9755859375,0.025436650961637497,0.026849841699004173,9.558425517752767e-06,0.1066940501332283,0.16937087872706422,0.14696400330026455,0.02880859375,0.603515625,3029.2012326488903,1597.282068180982,1184.2862471478325,7066.32413598219,2710.0503848421813,579.7214720030903,1719.0061058055735,3843.401847087961,0.4380013644695282,0.4339507222175598,0.3804892897605896,0.3515625,0.4646565616130829,0.4112466275691986,0.4225120544433594,0.4013252258300781,0.32599276304244995,0.23201453685760498,0.2619965970516205,0.37381792068481445,0.358277291059494,0.3489440977573395,0.3139920234680176,0.277762234210968,0.3746418356895447,0.28298327326774597,0.3542267680168152,0.31774231791496277,0.2934357821941376,0.20575562119483948,0.2258162647485733,0.2941741645336151,0.0037125858943909407,0.0018145458307117224,0.005594510119408369,0.006124525330960751,0.002534135477617383,0.0018101480090990663,0.017074381932616234,0.0032973771449178457,0.0022708894684910774,0.0037674333434551954,0.0033041522838175297,0.003058791859075427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9102708697319031,1.0,2.5173696145124715,22050.0
kelia,audio_ke2,pitch_shift_down,-374.1653747558594,79.57438659667969,8.462027549743652,25.727846145629883,-8.545305252075195,21.00164031982422,4.633441925048828,2.66981840133667,-18.023521423339844,14.808248519897461,-19.754192352294922,4.767310619354248,-13.367687225341797,139.86428833007812,50.4442138671875,23.463939666748047,24.180927276611328,26.588422775268555,13.741211891174316,14.912992477416992,13.851568222045898,16.836273193359375,11.324649810791016,14.52146053314209,11.040360450744629,11.372644424438477,-652.5755615234375,-39.85240936279297,-45.9493293762207,-30.268123626708984,-73.33113098144531,-10.449663162231445,-33.67780303955078,-33.71507263183594,-56.513526916503906,-2.505716323852539,-49.58738708496094,-17.274776458740234,-40.748321533203125,-196.2746124267578,168.26455688476562,78.7022476196289,82.04621887207031,41.56242370605469,62.62690353393555,45.442962646484375,23.529932022094727,12.482810974121094,38.44061279296875,11.093297958374023,26.993465423583984,11.288287162780762,5162.931165782684,2180.2884934362023,1453.4912109375,8688.6474609375,0.026122543960809708,0.026836134493350983,5.738076197303599e-06,0.10248581320047379,0.13906608371559634,0.11791121921031222,0.017578125,0.49267578125,2599.8183534169425,1392.4281044716943,920.8124415239477,5850.344140007412,2345.62042716675,488.5793826517149,1523.6146374920957,3436.1420852796473,0.48117104172706604,0.5009158253669739,0.5043105483055115,0.455241322517395,0.3659699559211731,0.28292128443717957,0.3267973065376282,0.38685905933380127,0.43652939796447754,0.500798761844635,0.44418051838874817,0.4033113420009613,0.3332473337650299,0.3042012155056,0.33865901827812195,0.31583404541015625,0.2959226369857788,0.2542952001094818,0.2879786789417267,0.30259081721305847,0.341210275888443,0.3715323507785797,0.33068063855171204,0.2743724286556244,0.002022144617512822,0.005525205284357071,0.03384578227996826,0.005882502533495426,0.0026569897308945656,0.007121788337826729,0.007870950736105442,0.002522869501262903,0.002798409666866064,0.0016214379575103521,0.0028931668493896723,0.003432528581470251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9359339475631714,1.0,1.0,1.0,0.9905487895011902,2.5173696145124715,22050.0
stecie,audio_ste1,original,-488.0406188964844,52.545570373535156,24.069896697998047,15.697001457214355,6.365410327911377,-8.68961238861084,1.8799920082092285,-3.7875471115112305,-3.043520927429199,-0.699141263961792,-2.126340389251709,-0.92514967918396,-3.795470714569092,151.00645446777344,59.66268539428711,40.232444763183594,19.700708389282227,16.412275314331055,29.220497131347656,10.640777587890625,13.918573379516602,13.272597312927246,13.245773315429688,8.657188415527344,5.035430908203125,8.487101554870605,-668.2387084960938,-90.03785705566406,-53.270111083984375,-20.539222717285156,-62.9024658203125,-85.87887573242188,-33.49598693847656,-41.81317901611328,-41.890499114990234,-41.28107452392578,-29.383975982666016,-17.160409927368164,-32.54610824584961,-202.1926727294922,193.3504638671875,123.28361511230469,79.61138916015625,26.962902069091797,37.15655517578125,25.462047576904297,24.64386558532715,22.891643524169922,20.46639633178711,17.581192016601562,15.34518051147461,8.688730239868164,6377.610985008446,3137.4921689755024,0.0,10034.47265625,0.01958220638334751,0.027353718876838684,0.0,0.09155405312776566,0.18540171030405406,0.18088853711178457,0.0,0.71875,3263.3934548066395,1982.3410334209489,0.0,7840.453169595661,2714.5857085685707,898.9979345282896,0.0,3820.527236758717,0.3893602788448334,0.3459327220916748,0.3956066966056824,0.4627474844455719,0.408542662858963,0.3623705804347992,0.38043949007987976,0.41900134086608887,0.4106048345565796,0.4213015139102936,0.4896613359451294,0.4512401521205902,0.31936976313591003,0.2988930642604828,0.2801395654678345,0.3282243013381958,0.29646968841552734,0.30623936653137207,0.29521283507347107,0.32271748781204224,0.28284507989883423,0.29021263122558594,0.36230576038360596,0.33820807933807373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.56,22050.0
stecie,audio_ste1,pitch_shift_up,-518.34130859375,58.97067642211914,21.050453186035156,14.681534767150879,-2.1606838703155518,-10.105467796325684,1.1807047128677368,-5.99430513381958,-2.003969669342041,-1.1779818534851074,-1.7903783321380615,-2.7981512546539307,-4.11253023147583,159.56747436523438,54.97980499267578,44.76104736328125,18.87685775756836,22.72349739074707,26.36491584777832,9.099837303161621,17.167163848876953,12.772964477539062,10.787821769714355,7.111259937286377,6.89863920211792,7.470824241638184,-726.9923095703125,-70.42283630371094,-58.377323150634766,-36.881927490234375,-66.95446014404297,-81.28166198730469,-26.789182662963867,-43.61753845214844,-37.84041213989258,-29.33681297302246,-26.740812301635742,-24.12254524230957,-24.53644561767578,-230.09423828125,180.80596923828125,134.16981506347656,71.48037719726562,26.101299285888672,27.09341812133789,20.140626907348633,30.864063262939453,18.570419311523438,20.33949089050293,12.64406967163086,9.735687255859375,11.858194351196289,6516.994826858108,2718.7169830542025,1313.525390625,9905.2734375,0.012439288198947906,0.016684511676430702,8.74422468979095e-18,0.054826974868774414,0.18219489020270271,0.17295686226856793,0.0,0.74755859375,3287.9425077921114,1791.0008692317463,862.9171950936146,7845.575099095524,2797.4342312752933,730.89558194108,1090.2738513592096,3913.2328207136547,0.5245814919471741,0.4304666519165039,0.353168785572052,0.3286307752132416,0.36711937189102173,0.3633916974067688,0.3152672350406647,0.34603607654571533,0.3864319920539856,0.42499157786369324,0.43619662523269653,0.48386135697364807,0.37096771597862244,0.3120652139186859,0.3035268187522888,0.292347252368927,0.2887217402458191,0.2968027591705322,0.2843393385410309,0.30523934960365295,0.2898443043231964,0.3282596170902252,0.31805992126464844,0.30634981393814087,0.0031936841551214457,0.004628172609955072,0.0017702520126476884,0.0022558749187737703,0.0057802884839475155,0.003406285075470805,0.0058648171834647655,0.0013830751413479447,0.0031291090417653322,0.0027649858966469765,0.012867818586528301,0.008843145333230495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.56,22050.0
stecie,audio_ste1,pitch_shift_down,-513.0106201171875,57.969688415527344,18.059812545776367,22.509422302246094,3.7838757038116455,-1.0368602275848389,-9.010157585144043,5.307839870452881,-13.5669527053833,5.081477165222168,-8.761249542236328,6.5332818031311035,-8.535934448242188,148.6073455810547,61.27488708496094,32.44935989379883,22.344453811645508,16.961711883544922,27.362285614013672,18.78700828552246,11.659860610961914,16.917631149291992,15.323371887207031,14.652144432067871,8.463093757629395,10.29870891571045,-691.4896240234375,-75.19892883300781,-51.42889404296875,-17.264711380004883,-43.65278625488281,-63.70301055908203,-71.60283660888672,-23.028278350830078,-45.87885284423828,-32.666748046875,-50.596580505371094,-6.749207496643066,-32.038917541503906,-245.18441772460938,185.57687377929688,93.91015625,85.7777099609375,26.822933197021484,60.832725524902344,12.612466812133789,46.515987396240234,8.150308609008789,43.18907165527344,12.906845092773438,26.250871658325195,8.739616394042969,5935.210356841216,2561.9342314488435,850.5615234375,9743.7744140625,0.013868400827050209,0.01849334128201008,3.9078148248218884e-16,0.061003029346466064,0.17523138372747749,0.16082397980467472,0.0,0.65185546875,2994.107663278327,1615.069755792624,706.7970665445214,6705.744487698844,2539.590497312877,663.140144899137,1099.8269974801724,3420.736470673448,0.4692577123641968,0.41708534955978394,0.37131166458129883,0.38970160484313965,0.44365066289901733,0.46619781851768494,0.4905907213687897,0.5148743987083435,0.4934099316596985,0.4205017685890198,0.35981664061546326,0.37203627824783325,0.32201826572418213,0.29345279932022095,0.3008762001991272,0.2754315137863159,0.33250221610069275,0.3074723184108734,0.29741179943084717,0.34904032945632935,0.3398805558681488,0.3313566744327545,0.31486785411834717,0.2662874162197113,0.005023186560720205,0.005303950514644384,0.0025092409923672676,0.00378541206009686,0.0037074375431984663,0.00510555412620306,0.007132828235626221,0.0028117813635617495,0.0026618270203471184,0.0023437051568180323,0.0011617217678576708,0.002064470201730728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.56,22050.0
stecie,audio_ste2,original,-470.7292785644531,64.38363647460938,20.308259963989258,15.536784172058105,10.75956916809082,-6.395084857940674,-1.5925360918045044,-3.720125913619995,2.2478842735290527,-2.4855153560638428,-3.011845111846924,-2.6630330085754395,-5.845178604125977,167.75357055664062,42.86770248413086,27.798492431640625,28.49083709716797,17.79876708984375,18.248451232910156,12.696385383605957,12.100153923034668,6.484649658203125,8.957345962524414,8.91709041595459,7.25061559677124,9.854326248168945,-665.8761596679688,-16.57666778564453,-57.84071350097656,-52.85663604736328,-54.92224884033203,-47.960044860839844,-42.78797149658203,-38.167083740234375,-13.225887298583984,-32.86890411376953,-51.111427307128906,-21.632083892822266,-39.365501403808594,-143.46414184570312,169.27828979492188,89.95387268066406,101.49493408203125,35.989768981933594,17.686630249023438,21.096813201904297,13.927247047424316,23.441213607788086,22.594676971435547,15.241151809692383,18.788433074951172,9.867345809936523,6041.899641170058,2854.312802582317,0.0,10788.134765625,0.01859484799206257,0.024527592584490776,0.0,0.09873794764280319,0.12713102592054262,0.1031001760842582,0.0,0.568359375,2828.3793481534794,1537.775757998496,0.0,10340.650195526632,2810.159090564281,824.2957897149397,0.0,4042.627427785381,0.31605297327041626,0.27448877692222595,0.2946925759315491,0.4392245411872864,0.399614542722702,0.39268165826797485,0.3466057777404785,0.33102747797966003,0.4241327941417694,0.44117841124534607,0.42521607875823975,0.3683198094367981,0.28098705410957336,0.2645355761051178,0.27282652258872986,0.39941972494125366,0.31427815556526184,0.3094692826271057,0.279476523399353,0.2718936800956726,0.33964410424232483,0.330863356590271,0.34017184376716614,0.29928040504455566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.986666666666667,22050.0
